6ceb65f98c,docs_frontend,Document default dim for cross being None (#41850)
47c57e8804,jit,rename TestFuser to TestTEFuser (#41542)
2d15b39745,caffe2,[Onnxifi] Support running with quantized int8 inputs (#41820)
ad7133d3c1,bug_fixes_frontend,Patch for #40026 RandomSampler generates samples one at a time when replacement=True (#41682)
af5d0bff00,onnx,[ONNX] Add pass that fuses Conv and BatchNormalization (#40547)
dfa914a90c,caffe2,Modify lazy_dyndep loading to trigger inside workspace. (#41687)
dbc6a2904b,quantization,[quant][graphmode][fix] Remove assert for uses == 1 in remove dequantize pass (#41859)
4e16be9073,caffe2,[MemLeak] Fix memory leak from releasing unique ptr (#41883)
b40ef422d3,releng,.circleci: Separate out docs build from push (#41871)
586b7f991c,amd,Enable skipped tests from test_torch on ROCm (#41611)
ca3ba1095e,releng,Do not chown files inside docker for pytorch-job-tests (#41884)
2a3ab71f28,quantization,[quant][graphmode][fix] Remove useQuantizable check for dynamic quant (#41892)
0ec7ba4088,mobile,[iOS] Bump up the cocoapods version (#41895)
30ce7b3740,caffe2,Fix bug when compiling with caffe2 (#41868)
4b4273a04e,docs_frontend,Update Adam documentation (#41679)
e831299bae,typing_frontend,Fix typing error of torch/optim/lr_scheduler.pyi (#41775)
272fb3635f,onnx,Add regression test for ONNX exports of modules that embed an Embedding layer inside a Sequential (#32598)
c0e3839845,releng,fix #36801 (#41607)
266657182a,new_features_frontend,Add `torch.movedim` (#41480)
fab1795577,opbench,move benchmark utils into torch namespace (#41506)
37e7f0caf6,docs_frontend,Fix docstring in Unflatten (#41835)
17f76f9a78,improvements_frontend,Verbose param for schedulers that don't have it #38726 (#41580)
77db93228b,bug_fixes_frontend,Temporary fix for determinant bug on CPU (#35136)
1978188639,skip,"Remove two ""return""s that return ""void"" (#41811)"
01c406cc22,bc_breaking_frontend,[pytorch] bump up variable version regardless of differentiability (#41269)
3626473105,skip,NCCL Backend support for torch.bool (#41318)
b85df3709a,bug_fixes_frontend,Add __main__ entrypoint to test_futures.py (#41826)
dfe7d27d0e,mobile,implement lite parameter serializer (#41403)
da3ff5e473,jit,[JIT] dont count constants in subgraph size (#41436)
25b6e2e5ee,jit,[JIT] optimize autodiff subgraph slicing (#41437)
b898bdd4d3,jit,[JIT] Don't re run CSE on every block (#41479)
dbe6bfbd7e,skip,Revert D22496604: NCCL Backend support for torch.bool
a4b831a86a,build_frontend,Replace if(NOT ${var}) by if(NOT var) (#41924)
183b43f323,docs_frontend,Clarify Python 3.5 is the minimum supported version in the installation section. (#41937)
c5fdcd85c7,improvements_frontend,check pruned attributes before deleting (#41913)
7646f3c77f,typing_frontend,Fix type annotation for CosineAnnealingLR (#41866)
b6690eb29a,docs_frontend,Might be good for newcomers to read what N means (#41851)
a1cfcd4d22,misc,Change whitelist to another context in binary_smoketest.py (#41822)
401ac2dd39,caffe2,Replaced whitelisted with allowed (#41867)
36fb14b68b,quantization,[quant] Add Graph Mode Passes to quantize EmbeddingBag operators (#41612)
97ab33d47c,bug_fixes_frontend,Fix memory leak in XNNPACK/MaxPool2D. (#41874)
f00a37dd71,bug_fixes_frontend,Make setup.py Python-2 syntactically correct (#41960)
2da69081d7,docs_frontend,Fix one error message format of torch.dot() (#41963)
e42eab4b1c,skip,Update PULL_REQUEST_TEMPLATE.md (#41812)
6a8c9f601f,misc,Removed whitelist references from test/backward_compatibility/check_b… (#41691)
750d9dea49,improvements_frontend,move min/max tests to TestTorchDeviceType (#41908)
c0bfa45f9d,typing_frontend,Enable typechecking for `torch.futures` (#41675)
79cdd84c81,amd,Downloading different sccache binary in case of ROCm build (#41958)
1b55e2b043,new_features_frontend,add prefetch_factor for multiprocessing prefetching process (#41130)
e9e6cc8c83,quantization,Added Prehook option to prepare method (#41863)
2e95b29988,caffe2,restore at::Half support for caffe2 SumOp (#41952)
d904ea5972,skip,[NCCL] DDP communication hook: getFuture() (#41596)
890b52e09f,jit,Reduce instability in runCleanUpPasses by reordering passes. (#41891)
d4736ef95f,new_features_frontend,Add done() API to Future (#42013)
7e84913233,releng,.circleci: Make sure to install expect for docs push (#41964)
becc1b26dd,misc,updated white list/allow list (#41789)
42a0b51f71,docs_frontend,Easier english updated tech docs (#42016)
0c0864c6be,improvements_frontend,update tests to run back-compat check using new binary (#41949)
976e614915,caffe2,caffe2: add PIPELINE tag (#41482)
dede71d6e3,skip,Support aarch32 neon backend for Vec256 (#41267)
cf7e7909d5,build_frontend,NCCL must depend on librt (#41978)
45e6f2d600,skip,Enable ProcessGroupGlooTest in CI (#41985)
6287f9ed65,rpc,Remove AllGatherTestWithTimeout (#41945)
8e03c38a4f,jit,Add prim::EnumName and prim::EnumValue ops (#41965)
38580422bb,mobile,Allow specifying PYTHON executable to build_android (#41927)
366c014a77,distributed,[Resubmit #41318] NCCL backend support for torch bool (#41959)
12cd083fd7,bc_breaking_frontend,"Updates torch.tensor, torch.as_tensor, and sparse ctors to use the device of inputs tensors they're given, by default (#41984)"
c5b4f60fc2,quantization,Move qconfig removal into convert() (#41930)
b00c05c86c,improvements_frontend,update cub submodule (#42042)
47e6d4b3c8,skip,Revert D22741514: [pytorch][PR] Enable ProcessGroupGlooTest in CI
6af659629a,docs_frontend,DOC: fix two build warnings (#41334)
b7bda236d1,docs_frontend,DOC: split quantization.rst into smaller pieces (#41321)
96aaa311c0,docs_frontend,Grammar Changes (#42076)
fbdaa555a2,improvements_frontend,Enable ProcessGroupGlooTest in CI (take 2) (#42086)
11e5174926,skip,Added support for Huber Loss (#37599)
4290d0be60,caffe2,Remove settings for the logit test case. (#42114)
3e121d9688,improvements_frontend,Amend docstring and add test for Flatten module (#42084)
e62bf89273,quantization,Renaming variables from dX to dY in Learnable Fake Quantize kernels for Better Clarity (#42032)
c261a894d1,quantization,Updates to Python Module for Calculation of dX and Addition of Unit Tests (#42033)
5a6d88d503,quantization,Updates to Scale and Zero Point Gradient Calculation (#42034)
d4735ff490,performance_frontend,Avoid refcount bump in IValue::toStringRef() (#42019)
6367a9d2b0,vulkan,[vulkan] Shaders caching (#39384)
4281240cb5,improvements_frontend,Raise error for duplicate params in param group #40967 (#41597)
d6f1346c37,caffe2,Add a new op for converting the dense feature to sparse representation
e59db43313,build_frontend,Find hip properly (#42064)
5246bc4e87,bug_fixes_frontend,register parameters correctly in c++ MultiheadAttention (#42037)
ed822de0fc,misc,change 2 instances of blacklist to blocklist in tools/pyi/gen_pyi.py (#41979)
f7d50f50b9,releng,.circleci: Prefer netrc for docs push (#42136)
330a107199,mobile,Refactor lite serializer dependencies from full jit (#42127)
6ca5421a8f,performance_frontend,Enable non-synchronizing cub scan for cum* operations (#42036)
cb9c2049cd,misc,replace blacklist in aten/src/ATen/native/cudnn/Conv.cpp (#41627)
d198fb3efe,misc,changed white-allowlisted (#41796)
1df35ba61e,skip,"Back out ""Support aarch32 neon backend for Vec256"""
646042e0fb,docs_frontend,Add suggestion to enumerate ModuleDict in error message (#41946)
509c18a096,docs_frontend,Documentation for `torch.optim.swa_utils` (#41228)
d5de616a4a,releng,Enable c10d Store tests in CI (#42128)
bcd75bd683,docs_frontend,[ModelLints] Refine dropout lint message. (#42046)
c76fada4a8,distributed,Let DDP.train() return self to stay consistent with nn.Module (#42131)
f805184165,caffe2,onnxifi: make it work with AsyncIf
c062cdbd90,caffe2,Log the net if blob doesn't exist when setting output record (#41971)
83762844e5,new_features_frontend,Make `run_binary_ops_test` function generic and Add tests to add_kernel function (#42101)
0a0960126c,caffe2,"If we don't collect tracing, always free the trace data (#42118)"
4f723825b4,vulkan,[vulkan] adaptive_avg_pool2d (#41220)
5336ccc1b2,onnx,[BugFix] Fix bug in onnx::SsaRewrite (#42148)
3c6fae6567,skip,[caffe2][tpx] Use logger instead of print
6bd88f581a,skip,Revert D22790238: [caffe2][tpx] Use logger instead of print
2bc7dae2fc,amd,Use new sccache for RocM builds (#42134)
5124436af4,vmap_frontend,Fix const correctness for VmapPhysicalView struct methods (#41940)
1994ab1473,vmap_frontend,Optimize alignBatchDimsAtFront (#41941)
0571cfd875,vmap_frontend,Implement `MultiBatchVmapTransform::logicalToPhysical(TensorList)` (#41942)
e179966248,caffe2,[caffe2][tpx] log to stderr (#42162)
1a8269a566,misc,Replace blacklist with blocklist in test/run_test.py file. (#42011)
b282297559,misc,Replace whitelist with allowlist (#42067)
672ed3c06b,onnx,replace onnx producer_version when updating results (#41910)
86492410bc,bug_fixes_frontend,Don't run tests with custom arguments with pytest (#41397)
14e75fbdb9,improvements_frontend,Remove py2 specific code from test_utils.py (#42105)
3acd6b7359,docs_frontend,Document formatting (#42065)
f0c46878c6,distributed,Fix the issue GPU skip message(#41378) (#41973)
e7ed0b3fae,bug_fixes_frontend,Avoid zero division in _cubic_interpolate (#42093)
2de549518e,bug_fixes_frontend,Make fmod work with zero divisors consistently (#41948)
73ff252913,skip,"Back out ""[NCCL] DDP communication hook: getFuture()"" (#42152)"
2f61aca17b,caffe2,Skip DataIO tests relying on LevelDB if compiled without it (#42169)
5aa2b572ff,misc,replace black list with block (#42091)
b0424a895c,bug_fixes_frontend,Raise RuntimeError for zero stride pooling (#41819)
b3a9e21a29,vulkan,[vulkan] mm op through addmm (#41221)
f666be7bc1,vulkan,[vulkan] support add for dim < 4 (#41222)
48ae5945de,caffe2,Skip TestExtractPredictorNet if compiled without OpenCV (#42168)
5ed7cd0025,distributed,Allow drop_last option in DistributedSampler (#41171)
64965c4572,misc,Replaced blacklist with blocklist (#42097)
030ab2bda5,misc,Replaced whitelist reference with allowlist (#42071)
4d17ecb071,caffe2,Changed Blacklisted to Blocklisted (#42100)
fd9205e14b,caffe2,Enable caffe2 tests for RocM jobs (#41604)
8ddd2c4e1b,mobile,[pytorch] fix code analyzer for LLVM 9 & 10 (#42135)
4c7fb8c2b6,jit,make FusionCallback refer to specified GraphFuser context (#41560)
e2344db886,releng,Use Python3.7 when running OSX builds/tests (#42191)
3c084fd358,caffe2,Dequant => Swish => Quant Test case. (#41976)
deac621ae2,releng,Stop building PyTorch for VS2017 (#42144)
30eacb5fb6,quantization,[quant][graphmode] Support stack (#42187)
8a644f0c13,caffe2,[Shape Inference] Fix InferFC
b2ef7fa359,caffe2,Add a flag to enforce fp32 to fp16 conversion for all inputs of the onnxifi net. (#39931)
e4c3f526c8,distributed,Fixed Skipping Logic in ProcessGroupNCCLErrors tests (#42192)
b6a9f42758,distributed,Add appropriate error messages for ProcessGroupNCCLTest (#42143)
8deb4fe809,distributed,Fix flaky NCCL error handling tests. (#42149)
8fc5adc88e,skip,Remove dead named_tensors_unsupported_error definitions. (#42171)
4b108ca763,jit,refactor save_data as non member function (#42045)
8c653e05ff,docs_frontend,DOC: fail to build if there are warnings (#41335)
6b3f335641,skip,Enables torch.full bool and integer type inference (#41912)
1c5c289b62,new_features_frontend,[pt] Add incude_last_offset option to EmbeddingBag mean and max (#42215)
90074bbfa6,new_features_frontend,"implement numpy-like functionality isposinf, isneginf (#41588)"
460970483d,skip,Revert D22790718: [pytorch][PR] Enables torch.full bool and integer type inference
c8e15842aa,skip,Automated submodule update: FBGEMM (#42205)
b45b82b006,typing_frontend,Fix type annotation for DistributedDataParallel (#42231)
382781221d,quantization,Extending Learnable Fake Quantize module to support gradient scaling and factory (partial) construction (#41969)
48acdfd505,improvements_frontend,add tests to BinaryOpsKernel -- max/min kernel (#42198)
01b794f169,opbench,Operator-level Benchmark Test for Per Tensor and Per Channel Fake Quantization (#41974)
91546a4b0f,jit,Environment variable for controlling type verbosity in debug output (#41906)
60f51542dc,caffe2,[Caffe2] Fix spatial_bn bug for computing running_var on CPU or on CUDA without CuDNN (#42151)
029007c8b6,dispatcher,Improved coverage for unboxed->boxed kernel wrappers (#38999)
4b6e5f42a4,new_features_frontend,Creates spectral ops test suite (#42157)
79cfd85987,improvements_frontend,grad detach_ only when it has grad_fn in zero_grad call (#41283)
7cdf786a07,docs_frontend,fix typo in GradScaler docstring (#42236)
27b03d62de,caffe2,[HT] Clear the device placement tag for the auto gen sum so that we could break the component for FC sharing the same input (#42219)
6c251f74b2,misc,replace black_list/blacklist with blocklist/block_list (#42089)
c18223f9ef,jit,add Dimname support to IValue (#42054)
fe4f19e164,performance_frontend,[CUDA] max_pool2d NCHW performance improvement (#42182)
872237c1f2,distributed,Output to stderr in distributed tests. (#42139)
7459da268e,typing_frontend,Add typing annotations to torch.random (#42234)
9ea7476d9c,cpp,Add test to lerp function (#42266)
0444bac940,cpp,Add test to cross function
f30ac66e79,caffe2,[caffe2] Fix a performance bug in Dedup SparseAdagrad op (#42287)
4f163df41a,caffe2,[caffe2] Special handling of If/AsyncIf op in RemoveOpsByType (#42286)
2335430086,skip,Update TensorPipe submodule (#42225)
269ec767ca,skip,[Codemod][FBSourceClangFormatLinter] Daily `arc lint --take CLANGFORMAT`
547bbdac86,skip,Add MSFT Owners to the Windows Maintainership (#42280)
f15af2fe4f,skip,"Remove unused variable ""schema"" (#42245)"
86b2faeb53,skip,Automated submodule update: FBGEMM (#42302)
8e3d1908b6,docs_frontend,Fix minor typo in comment (#42184)
7cd92aaa6b,improvements_frontend,Disable validation layers in non-debug builds. (#42122)
ee2150370e,vulkan,Add Vulkan Test to ATen Mobile Tests. (#42123)
d0ed1e303f,skip,Add missing header guards. (#42272)
ce546328a3,skip,"Const-correctness, variable initialization, and error checking. (#42124)"
c35faae10d,mobile,[pytorch][ci] install nightly instead of stable libtorch for mobile CIs (#42220)
26d58503c2,new_features_frontend,Implementing NumPy-like function torch.signbit() (#41589)
c489bbe122,typing_frontend,Add typing support to torch._six (#42232)
344defc973,quantization,Let bfloat16 support promotion with other types (#41698)
5ff54ff4ff,jit,import freeze (#42319)
153673c33b,quantization,fix quantized elu benchmark (#42318)
7d6c4f62ef,caffe2,Remove 4 unused variables in lp_pool_op.cc (#42329)
b5fcd89479,cpp,Add tests to `sigmoid_backward` and `fmod` (#42289)
27c22b9b3c,skip,Modify function to takes dtype as argument
fbb052c2cc,misc,BlackList to BlockList (#42279)
1c8217a7a6,improvements_frontend,Abstract cuda calls made from `torch_python` (#42251)
31d41f987a,improvements_frontend,torch.where : Scalar Support (#40336)
e54f268a7a,new_features_frontend,Enables torch.full bool and integer type inference (#41912)
2f840b1662,new_features_frontend,Warns when TensorIterator would resize its output (#42079)
0adb584376,improvements_frontend,Make resize_ use normal device dispatch (#42240)
4c6878c97d,distributed,[gloo] change ProcessGroupGlooAsyncTest to use gtest (#42313)
832b1659e7,bug_fixes_frontend,Fix missing attribute when loading model from older version (#42242) (#42290)
352e15f1a2,skip,Revert D22812445: Update TensorPipe submodule
a9e7e787f8,jit,[jit] make clone works for interface type (#42121)
bdd9ef1981,caffe2,Support RowWiseSparseAdam on GPU (#35404)
a9eebaf693,quantization,[quant] Add saturate_to_fp16 op for FP16 quant support (#42147)
8c5bf10264,quantization,[quant] Add FP16Observer for fp16 quant support (#42221)
6bd46b583e,quantization,[quant][graph] Add support for FP16 dynamic quant (#42222)
38bf5be24f,quantization,[quant] Use PlaceholderObserver instead of Fp16Observer and NoopObserver (#42348)
a01e91e6b2,mobile,[pytorch] include all overloads for OSS custom build
4fc525e729,caffe2,[Dper3] Implementation of squeezed input to DC++
2285a2fc11,jit,refactor canonical ordering to also be able to do isAfter checks (#42140)
f502290e91,jit,[JIT] Make create autodiff subgraphs do in place updates to aliasDb (#42141)
3a19af2427,dispatcher,Make operators with optional Tensor? arguments c10-full (#41610)
1542c41a67,bc_breaking_frontend,Change C++ frontend to take optional<Tensor> arguments (#41947)
ff91b169c7,caffe2,Changes to match Fused Op: Dequantize->Swish->Quantize (#42255)
655f376460,jit,Implement Enum sugared value and Enum constant support (#42085)
f8c5800bb5,jit,[TensorExpr] Add debug dumps to kernel.cpp. (#42196)
f41bb1f92b,jit,[TensorExpr] Explicitly cast to bool results of comparison ops in kernel.cpp. (#42201)
2decccea2e,jit,[TensorExpr] Implement shape inference for TE. (#41451)
dcc4d11ffa,jit,[TensorExpr] Make tensorOrConstant non-templatized function. (#42202)
f47e00bdc3,jit,[NNC] Bounds Inference: make inferred bounds respect gaps (#42185)
44b018ddeb,distributed,Convert ProcessGroupNCCLTest.cpp to gtest unittest (#42365)
206db5c127,bc_breaking_frontend,"Improve `torch.norm` functionality, errors, and tests (#41956)"
2912390662,improvements_frontend,Limits cpu scalar error message to where it's appropriate (#42360)
115d226498,releng,Pin NumPy version on MacOS testers to 1.18.5 (#42409)
5769b06ab5,caffe2,[Caffe2] Remove explicitly divide by zero in SpatialBN training mode (#42380)
bdcf320bed,jit,Support custom exception message (#41907)
d403983695,jit,Support List[str].index (#39210) (#40348)
4cbf18ccc3,new_features_frontend,Enables integer -> float type promotion in TensorIterator (#42359)
91c80d122a,improvements_frontend,torch.gcd: Do not use std::abs() because it does not have an unsigned integer overload (#42254)
bfa94487b9,mobile,Remove register_mobile_autograd.cpp. (#42397)
ebfff31e19,caffe2,[distributedhogwild] Introducing new tags for distributed hogwild. (#42381)
192487d716,releng,Update MAGMA to 2.5.3 for Windows (#42410)
2f8d5b68fa,vmap_frontend,vmap fallback kernel (#41943)
4cdbe5c495,vmap_frontend,Implement batching rules for some view ops (#42248)
ebde590864,rpc,Remove debug vestige (#42277)
326d777e53,distributed,Convert _wait_all_workers to _all_gather (#42276)
ed44269edc,skip,Add missing space after -> for topk.values (#42321)
fa6e900e8c,improvements_frontend,Let TensorIterator::nullary_op support check_mem_overlap option (#38693)
34025eb826,performance_frontend,Vectorize arange (#38697)
0eb513beef,jit,Set a proper type for a variable (#42453)
1b9cd747cf,skip,"Revert ""Conda build (#38796)"" (#42472)"
c3236b6649,quantization,[quant] Expose register activation post process hook function to user (#42342)
f0fd1cc873,quantization,Calculate inverse of output scale first. (#41342)
dbdd28207c,caffe2,Expose a generic shape info struct for ONNXIFI Python interface (#42421)
d3acfe3ba8,skip,Fix segfault in `THPGenerator_dealloc` (#42490)
934b68f866,releng,"ecr_gc: Iterate through all tags, reduce prints (#42492)"
d707d4bf6d,mobile,Implement a light SGD optimizer (#42137)
7a5708832f,bug_fixes_frontend,fix masked_select for discontiguous outputs (#41841)
fb56299d4a,jit,Fix check highlight in filecheck. (#42417)
c000b890a8,onnx,[ONNX] Export torch.eye to ONNX::EyeLike (#41357)
04e55d69f9,skip,[ONNX] Enable scripting tests and update jit passes (#41413)
1b18adb7e8,onnx,[ONNX] Export static as_strided (#41569)
24199e0768,skip,tuple_map / tuple_concat (#42326)
c8cb5e5bcb,improvements_frontend,Relax cusparse windows guard on cuda 11 (#42412)
dc1f87c254,typing_frontend,Add typing_extensions as a dependency. (#42431)
0cb86afd72,skip,Revert D22908795: [pytorch][PR] Fix segfault in `THPGenerator_dealloc`
49e06e305f,onnx,[ONNX] Updating input node removal in ONNX function_substitution pass. (#42146)
55d2a732cd,visualization,Skip part of test_figure[_list] if Matplotlib-3.3.0 is installed (#42500)
842759591d,onnx,[ONNX] Refactor ONNX fixup for Loop and If (#40943)
ae67f4c8b8,skip,Revert D22845258: [pytorch][PR] [ONNX] Enable scripting tests and update jit passes
8850fd1952,caffe2,Add python inferface to create OfflineTensor (#42516)
d21e345ef0,bug_fixes_frontend,Fix segfault in `THPGenerator_dealloc` (take 2) (#42510)
0c48aa1e07,typing_frontend,Add typing annotations to hub.py and _jit_internal.py (#42252)
01cd613e7e,vmap_frontend,"Batching rules for: T, view, view_as, reshape, reshape_as (#42458)"
f1d7f001b9,vmap_frontend,"Batching rules for: torch.movedim, torch.narrow, Tensor.unfold (#42474)"
f3e8fff0d2,vmap_frontend,"Batching rules for: chunk, split, unbind (#42480)"
b56db305cf,docs_frontend,Improve the documentation of DistributedDataParallel (#42471)
ecb88c5d11,distributed,Add NCCL Alltoall to PT NCCL process group (#42514)
ec898b1ab5,bug_fixes_frontend,fix discontiguous inputs/outputs for cummin/cummax (#42507)
d2a2ac4eea,bug_fixes_frontend,Fix read/write bulk data (#42504)
94e8676a70,jit,Initialize uninitialized variable (#42419)
4b42a5b5a1,dispatcher,Remove redundant kernels calling TypeDefault in VariableType codegen. (#42031)
5939d8a3e0,releng,"Revert ""Revert D22360735: .circleci: Build docker images as part of C… (#40950)"
38a9984451,jit,[TensorExpr] Properly handle all dtypes in evaluation of CompareSelect exprs. (#42493)
c334ebf1aa,jit,[TensorExpr] Properly handle all dtypes in evaluation of Intrinsics exprs. (#42494)
b3ffebda7a,jit,[TensorExpr] Properly handle all dtypes of the condition in evaluation of IfThenElse exprs. (#42495)
2b8e7e2f2d,distributed,Moving ProcessGroupNCCLTest to Gtest (#42208)
3ca361791f,distributed,TearDown function for ProcessGroupNCCLTest Initializer (#42209)
e97e87368e,distributed,Clean up CUDA Sleep and Tensor Initialization in ProcessGroupNCCLTest (#42211)
0d1a689764,vulkan,[vulkan] reshape op (#41223)
91d87292a6,vulkan,[vulkan][asan] Fix Invalid Memory ops (#41224)
a0695b34cd,releng,.circleci: Have python docs always push to site (#42552)
e995c3d21e,foreach_frontend,"Add private API to support tensor lists: _foreach_add(TensorList tensors, Scalar scalar) (#41554)"
56fc7d0345,skip,Fix doc build (#42559)
317b9d3bfc,jit,Implement sort for string in aten (#42398)
b9e68e03c4,bug_fixes_frontend,Fix the bug in THCTensor_(baddbmm) and ATen's addmm_cuda for strided views input (#42425)
c3e2ee725f,skip,Automated submodule update: FBGEMM (#42496)
ccc831ae35,skip,test: Disable test_strided_grad_layout on ROCM (#42561)
afa489dea9,onnx,[ONNX] Enable lower_tuple pass for custom layer (#41548)
29700c0092,jit,[JIT] Fix torch.jit.is_tracing() (#42486)
61027a1a59,typing_frontend,Install typing_extensions in PyTorch CI (#42551)
d45e2d3ef9,caffe2,"Reduce the output overhead of OutputColumnMaxHistogramObserver by enabling changing bin_nums, Update the observer_test.py"
78f4cff8fe,dispatcher,handle multiple returns properly in boxing wrappers (#42437)
3c7fccc1c2,bug_fixes_frontend,Reenable cusparse SpMM on cuda 10.2 (#42556)
882ad117cf,skip,[TensorExpr] Fix a way we were createing np arrays in tests. (#42575)
0f358fab6b,build_frontend,Hide cudnn symbols in libtorch_cuda.so when statically linking cudnn (#41986)
b85216887b,vulkan,[vulkan] max_pool2d (#41379)
0cf71eb547,typing_frontend,Unconditinally use typing extensions in jit_internal (#42538)
924a1dbe9b,skip,Revert D22939119: [TensorExpr] Fix a way we were createing np arrays in tests.
eb8a5fed38,skip,Automated submodule update: FBGEMM (#42584)
db52cd7322,amd,.circleci: Hardcode rocm image to previous tag (#42603)
b08347fd7b,releng,Add CUDA 11 builds for Windows CI (#42420)
dae94ed022,dispatcher,Keep manual_kernel_registration only effective in aten codegen. (#42386)
27e8dc78ca,vulkan,[vulkan] VulkanTensor lazy buffer allocation (#42569)
06d978a9ad,improvements_frontend,[c10/cuda] Reorganize device_count() and robustly surface ASAN warnings (#42249)
76905527fe,skip,Fix illegal memory acess issue for CUDA versionn of SplitByLengths operator.
6d1e43c5a6,jit,Release the GIL before invokeOperator (#42341)
5c5d7a9dca,caffe2,Freeze dynamic (re)quantizaiton ops into standard ones (#42591)
7c33225c72,typing_frontend,Add strict mypy type checking and update code_template.py (#42322)
18a32b807b,caffe2,Add API to collect output_col_minmax_histogram
7221a3d1aa,new_features_frontend,enable torch.optim.swa_utils.SWALR (#42574)
df7c059428,new_features_frontend,Throw error if `torch.set_deterministic(True)` is called with nondeterministic CuBLAS config (#41377)
24e2a8a171,skip,Revert D22780307: Fix illegal memory acess issue for CUDA versionn of SplitByLengths operator.
feeb515ad5,quantization,add Quantizer support to IValue (#42438)
b9c49f0e69,jit,[TensorExpr] Support shape inference in TE for aten::cat. (#42387)
ea9053b86d,jit,[TensorExpr] Handle constant nodes in shape inference. (#42566)
ef50694d44,jit,[TensorExpr] Apply GenericIntrinsicExpander recursively. (#42567)
73351ee91d,jit,[TensorExpr] Disallow fallback to JIT interpreter from TensorExprKernel (flip the default). (#42568)
edf6c4bc4d,rpc,[RPC tests] Merge TensorPipe tests into single entry point (#40816)
b93c7c54eb,rpc,[RPC tests] Merge tests for faulty agent into single script (#40817)
935fcc9580,rpc,[RPC tests] Merge process group tests into single entry point (#40818)
a94039fce5,rpc,[RPC tests] Avoid decorators to skip tests (#40819)
2acef69ce3,rpc,[RPC tests] Make generic fixture an abstract base class (#40820)
e7c7eaab82,rpc,[RPC tests] Move some functions to methods of fixture (#40821)
2e7b464c43,rpc,[RPC tests] Remove global TEST_CONFIG (#40822)
d7516ccfac,rpc,[RPC tests] Enroll TensorPipe in missing test suites (#40823)
4da602b004,rpc,[RPC tests] Generate test classes automatically (#42527)
2501e2b12d,rpc,[RPC tests] Run DdpUnderDistAutogradTest and DdpComparisonTest with fork too (#42528)
102abb877c,jit,"Reland D22939119: ""[TensorExpr] Fix a way we were createing np arrays in tests."" (#42608)"
5023995292,caffe2,fix output size adjustment for onnxifi_op
aa4e91a6dc,skip,Fix `TestSparse.test_bmm_windows_error` when CUDA is not available (#42626)
54ffb05eff,caffe2,better error message between C2 and glow (#41603)
50f0d2b97d,quantization,quant: add q_batchnorm_1d op (#42491)
5d7c3f92b9,jit,Issue warning instead of error when parsing Enum while enum support is not enabled (#42623)
9ea9d1b52e,caffe2,[fbs][2/n] Remove .python3 markers
509fb77b70,caffe2,Adjust bound_shape_inferencer to take 4 inputs for FCs (#41934)
9add11ffc1,bug_fixes_frontend,Fix IS_SPMM_AVAILABLE macro definition (#42643)
04d7e1679d,quantization,[quant] Quantized Average Pool Refactoring (#42009)
ddb8849ffc,typing_frontend,Fix method stub used for fixing mypy issue to work with pylint (#42356)
c14fbc36ed,docs_frontend,Update docs about CUDA stream priority (#41364)
92b7347fd7,caffe2,Enforce counter value to double type in rowwise_counter
3d46e02ea1,bc_breaking_frontend,Add __torch_function__ for methods (#37091)
1848b43c4d,jit,[NNC] Add loop unroll transformation (#42465)
eb9ae7c038,new_features_frontend,Implement `gpu_kernel_multiple_outputs` (#37969)
23607441c2,cpp,Create CuBLAS PointerModeGuard (#42639)
644d787cd8,build_frontend,find rccl properly (#42072)
ccfce9d4a9,new_features_frontend,Adds fft namespace (#41911)
a53fdaa23f,skip,Remove ProfiledType (#42570)
bd458b7d02,rpc,Don't reference TensorPipe headers in our headers (#42521)
c30bc6d4d7,skip,Update TensorPipe submodule (#42522)
0642d17efc,rpc,Enable C++ RPC tests (#42636)
576aab5084,skip,Bump up NCCL to 2.7.6 (#42645)
608f99e4ea,releng,Fix cudnn version on build_environment of Windows CI (#42615)
bcab2d6848,typing_frontend,"And type annotations for cpp_extension, utils.data, signal_handling (#42647)"
049c1b97be,releng,pin numpy version to 1.18.5 (#42670)
a5af2434fe,caffe2,NVMified NE Eval
65066d779b,opbench,Add fastrnns benchmark to CI and upload data to scribe (#42030)
a4dbc64800,jit,Add documentation for PYTORCH_JIT_TYPE_VERBOSITY (#42241)
57854e7f08,jit,[JIT] Clone runOptimizations and similar functions for profiling executor. (#42656)
e28a98a904,jit,Turn on non ASCII string literals serialization (#40719)
79de9c028a,bug_fixes_frontend,Remove VS2017 workaround for autocasting (#42352)
5ca08b8891,opbench,Add benchmark for calculate_qparams (#42138)
40b6dacb50,skip,Delete dead is_named_tensor_only (#42672)
85a00c4c92,amd,Skips spectral tests to prevent ROCm build from timing out (#42667)
1f689b6ef9,dispatcher,suppress all Autograd keys in AutoNonVariableTypeMode (#42610)
f22aa601ce,distributed,All Gather and gather APIs for Python Objects (#42189)
b44a10c179,performance_frontend,List[index]::toOptionalStringRef (#42263)
cdd7db1ffc,caffe2,Bound shape inferencer: fix int8fc scale and bias
cc596ac3a8,jit,[JIT] Add debug dumps in between passes in graph executor. (#42688)
6cb0807f88,amd,Fixes ROCm CI (#42701)
eaace3e10e,skip,Skip CUDA benchmarks on nogpu configs (#42704)
33519e19ab,bug_fixes_frontend,Fix 64-bit indexing in GridSampler (#41923)
