3a0024574d,Uncategorized,Untopiced,Do not delete rpath from torch.dylib on Darwin (#47337)
0cba3e3704,Uncategorized,Untopiced,[quant][graphmode][fx] Add support for qat convbn{relu}1d (#47248)
a2f9c7d4e3,Uncategorized,Untopiced,Expose SparseLengthsSum8BitRowwiseSparse to C10 (#47306)
0ec717c830,Uncategorized,Untopiced,Support int32 indices and offsets in nn.EmbeddingBag (#46758)
5c4bd9a38f,Uncategorized,Untopiced,Move python-independent c10d implementations to torch/lib (#47309)
996f444c00,Uncategorized,Untopiced,[pt][static_runtime] Memory model (#46896)
f1ac63d324,Uncategorized,Untopiced,Implement copysign (#46396)
07e8f48e6b,Uncategorized,Untopiced,Removing caffe2 and third_party from our code coverage (#47310)
e4bc785dd5,Uncategorized,Untopiced,randperm: add torch check to ensure generator device = tensor device (#47022)
fe17269e75,Uncategorized,Untopiced,"Revert ""Revert D24335982: explicitly error out in comparison ops when the types don't match"" (#47288)"
01da0fe5ff,Uncategorized,Untopiced,Including generator param in randperm documentation (#47231)
4189c3ca76,Uncategorized,Untopiced,Fix onnx test-reports path in CI (#47315)
bba5a31176,Uncategorized,Untopiced,Revert D24481801: Optimize backward for torch.repeat
f588ad6a35,Uncategorized,Untopiced,[quant][graphmode][fx] Test to make sure dequantize node are placed properly (#47332)
2c55426610,Uncategorized,Untopiced,Renamed a TensorListMetaData property. Cleaned up a test (#46662)
6b3802a711,Uncategorized,Untopiced,"[Gradient Compression] Export sizes, along with length and offset of each variable to GradBucket for PowerSGD (#47203)"
5d82311f0d,Uncategorized,Untopiced,Add vulkan reshape op (hack) (#47252)
a11bc04997,Uncategorized,Untopiced,Expand GRADIENT_IMPLEMENTED_FOR_COMPLEX to allow named tensors (#47289)
7ab843e78b,Uncategorized,Untopiced,[JIT] add freeze to docs (#47120)
17be8ae11a,Uncategorized,Untopiced,[pytorch] Remove c10::nullopt_t::init (#47013)
ae7063788c,Uncategorized,Untopiced,[Pytorch] Add basic c10::optional tests (#47014)
6f6025183f,Uncategorized,Untopiced,Skip iomp5 emebedding if torch_cpu could not be found (#47390)
2e5bfa9824,Uncategorized,Untopiced,Add `input` argument to `autograd.backward()` cpp api (#47214)
31c9d2efcd,Uncategorized,Untopiced,Add tests for DDP control flow models. (#47206)
33cf7fddd2,Uncategorized,Untopiced,[NNC] Fix an issue in Cuda fusion with fp16 scalar vars coerced to float (#47229)
da491d7535,Uncategorized,Untopiced,Split up BinaryMiscOpKernels.cu because it's slow to compile. (#47362)
ff3e1de6d7,Uncategorized,Untopiced,Clean up some imports in cuda kernel code. (#47400)
b704cbeffe,Uncategorized,Untopiced,[FX] Speed up non-parameter tensor lookup (#47325)
735f8cc6c2,Uncategorized,Untopiced,[DI] Allow explicit taskLauncher for torchscript interpreter (#46865)
32c76dbecc,Uncategorized,Untopiced,Split IGamma cuda kernel into it's own file to speed up compilation times. (#47401)
030caa190f,Uncategorized,Untopiced,Expand the test of torch.bmm on CUDA (#47124)
8a3728c819,Uncategorized,Untopiced,Make `torch.det()` support complex input. (#45980)
c8872051e6,Uncategorized,Untopiced,Validate number of GPUs in distributed_test. (#47259)
192b2967a5,Uncategorized,Untopiced,[quant][graphmode][fx][test] Add test for nn.Sequential (#47411)
878032d387,Uncategorized,Untopiced,[ONNX] Add export of prim::data (#45747)
5107a411cd,Uncategorized,Untopiced,add partition_by_partition_cost (#47280)
ca293ec4e7,Uncategorized,Untopiced,[TensorExpr] Run constant pooling in fusion groups to dedupe constants. (#47402)
6c5a1c50bf,Uncategorized,Untopiced,Benchmark combining Distributed Data Parallel and Distributed RPC (#46993)
60ae84754e,Uncategorized,Untopiced,Add torch.overrides checks for submodules. (#47285)
c4209f1115,Uncategorized,Untopiced,Fix pickling for Tensor subclasses. (#47115)
0edc6a39c8,Uncategorized,Untopiced,[NNC] Read/Write Dependency analysis (#46952)
df5b4696cf,Uncategorized,Untopiced,[Pytorch] Specialize guts of c10::optional for 32-bit scalars (#47015)
f19637e6ee,Uncategorized,Untopiced,Expand the test of torch.addbmm and torch.baddbmm (#47079)
433b55bc7c,Uncategorized,Untopiced,[quant] Add testing coverage for 4-bit embedding_bag sparse lookup op (#47328)
d8c3b2b10c,Uncategorized,Untopiced,[quant][pyper] Add support for pruned weights in embedding_bag_byte lookup (#47329)
a4ba018e57,Uncategorized,Untopiced,Updated docs/test for dot and vdot (#47242)
68954fe897,Uncategorized,Untopiced,Add release note scripts (#47360)
220b3bd667,Uncategorized,Untopiced,Add op benchmark for batch box cox as baseline (#47275)
ae374dc690,Uncategorized,Untopiced,Move igamma cuda specific code to kernel file. (#47410)
9a9529aa84,Uncategorized,Untopiced,Batching rules for complex view functions (#47188)
e40a563050,Uncategorized,Untopiced,"Fix sum batching rule, add simple clone batching rule (#47189)"
1519c7145c,Uncategorized,Untopiced,__noinline__ the top level igamma cuda kernel. (#47414)
9c8078cdfb,Uncategorized,Untopiced,Revert D24659901: Add tests for DDP control flow models.
745899f926,Uncategorized,Untopiced,Revert D24706475: [pytorch][PR] [NNC] Fix an issue in Cuda fusion with fp16 scalar vars coerced to float
5977d1d864,Uncategorized,Untopiced,FixedQParamsFakeQuantize: adjust default quant_min and quant_max (#47423)
7a599870b0,Uncategorized,Untopiced,[ONNX] Update peephole pass for prim::ListUnpack (#46264)
35491412d1,Uncategorized,Untopiced,Revert D24649817: [pytorch][PR] Fix pickling for Tensor subclasses.
eed4a57d54,Uncategorized,Untopiced,Speedup copysign for half and bfloat16 types (#47413)
373246733d,Uncategorized,Untopiced,[FX] get the correct error message (#47108)
c2d4a5b137,Uncategorized,Untopiced,Disable unused docker-pytorch-linux-xenial-py3.6-gcc4.8 job (#47446)
33acbedace,Uncategorized,Untopiced,Added CUDA support for complex input for torch.inverse (#45034)
b4b0fa6371,Uncategorized,Untopiced,add get_device_to_partitions_mapping (#47361)
65241e3681,Uncategorized,Untopiced,add remove_node in Partition class (#47452)
9c8f40516f,Uncategorized,Untopiced,Batched grad for advanced indexing (index) (#47223)
e985503d80,Uncategorized,Untopiced,[NNC] Fix an issue with half-scalar vars coerced to float (Take 2) (#47448)
ceb16d8836,Uncategorized,Untopiced,[Bootcamp] add CUDA kernel checks to ATen/native/cuda (#47466)
a63f391c6f,Uncategorized,Untopiced,[JIT] fix documentation typo (#46926)
ad8c0e57ef,Uncategorized,Untopiced,Add a command-line flag for overriding pthreadpool size (#46781)
9a9383ef2e,Uncategorized,Untopiced,PyTorch NNAPI integration prototype (#46780)
fd72ec53d4,Uncategorized,Untopiced,[JIT] Optimize hot path in ProfilingGraphExecutorImpl::getPlanFor. (#47465)
873652d9ac,Uncategorized,Untopiced,[TensorExpr] Fix LLVM 12 build after LLVM API changes (#47480)
fccfe7bd1a,Uncategorized,Untopiced,[Gradient Compression] Add unit tests that test default Python comm hook implementations (#47158)
fe77ded48a,Uncategorized,Untopiced,Add Python declaration of torch._C and torch._C._autograd modules. (#46622)
73a3e70b24,Uncategorized,Untopiced,Add type annotations for torch._C._distributed_c10d module. (#46623)
eaa993a2e0,Uncategorized,Untopiced,Add type annotations to torch._C._distributed_rpc module. (#46624)
f3ad7b2919,Uncategorized,Untopiced,[JIT][Reland] add list() support (#42382)
1aeefcdaa6,Uncategorized,Untopiced,Revert D24730264: [pytorch][PR] Added CUDA support for complex input for torch.inverse
160db3db4f,Uncategorized,Untopiced,Adding profiling capability to c++ ddp collective functions (#46471)
611080a118,Uncategorized,Untopiced,[hot fix] cuda 11.0.x doesn't support sm86. (#47408)
5614f72534,Uncategorized,Untopiced,Suppres test issues in test_torch running in sandcastle (#47474)
d0d673b043,Uncategorized,Untopiced,Improve reciprocal() and rsqrt() accuracy on arm64 (#47478)
90a90ab1d6,Uncategorized,Untopiced,Add type informations to torch/storage.py (#46876)
47198e3208,Uncategorized,Untopiced,[caffe2] improve core.Net cloning/init performance (24x for large models!) (#47475)
c26c4690fe,Uncategorized,Untopiced,Add sub operator
24b549ba84,Uncategorized,Untopiced,[jit] better message for bad type annotation (#47464)
2572d7a671,Uncategorized,Untopiced,[quant][eagermode][qat][test] Add numerical test for qat convert (#47376)
582e852fba,Uncategorized,Untopiced,[caffe2] Add unittests for schema.Field init (#47512)
8eb228a7f3,Uncategorized,Untopiced,Add support for log_softmax (#47409)
31d041c946,Uncategorized,Untopiced,"Back out ""[c10] make intrusive_ptr available as a pybind holder type"""
637787797b,Uncategorized,Untopiced,[JIT] add support for torch.jit.Final in python 3.6 (#47393)
7af9752fdc,Uncategorized,Untopiced,Fix rounding error flakiness in quantized_test (#47468)
e09ec8eefa,Uncategorized,Untopiced,Update the error message for retain_grad (#47084)
25d1fb519d,Uncategorized,Untopiced,Build nightly binaries only for the latest ROCM (#47503)
3f9697b10e,Uncategorized,Untopiced,Correctly compare Stream IValues (#47303)
a1fef453b6,Uncategorized,Untopiced,Support extra files in _load_for_mobile (#47425)
3253ccbd9f,Uncategorized,Untopiced,Add bool tensor support for where (#47454)
451e7d3db4,Uncategorized,Untopiced,Enable diag for bool Tensors (#47455)
f90da88d8f,Uncategorized,Untopiced,Add complex support for torch.mean [CUDA] (#47048)
9d0c6e9469,Uncategorized,Untopiced,Implement Complex tensor support in all reduce and all gather (#47523)
c19eb4ad73,Uncategorized,Untopiced,BoxWithNMSLimit support int `batch_splits` input (#47504)
29184f86b0,Uncategorized,Untopiced,Correctly print out sign of near-zero double values (#47081)
f23a2a1115,Uncategorized,Untopiced,The dimension being reduced should not be coalesced by TensorIterator (#47237)
6e69a24a1d,Uncategorized,Untopiced,[ONNX] Reimplement _var_mean to ensure non-negative (#47240)
5a5258cb0d,Uncategorized,Untopiced,Support the strided tensor on input for torch.cat (#46859)
781e0ed835,Uncategorized,Untopiced,Support RRef.backward() for Owner RRefs. (#46641)
4a7de2746f,Uncategorized,Untopiced,Add docs on how to toggle TF32 flags on C++ (#47331)
16c72a5a6b,Uncategorized,Untopiced,[pytorch] continue to rewrite gen_python_functions.py with typed models (#46978)
8182558c22,Uncategorized,Untopiced,[PyTorch Mobile] Don't use __ROOT__ for inference only ops
9e0102c10f,Uncategorized,Untopiced,Add AcceleratedGraphModule and serialzie GraphModule to JSON (#47233)
6248e0621c,Uncategorized,Untopiced,Revert D24801481: [pytorch][PR] Add AcceleratedGraphModule and serialzie GraphModule to JSON
4a58f35bef,Uncategorized,Untopiced,[caffe2] Fix duplicate name bug in Net.AddExternalInput (#47530)
59aca02224,Uncategorized,Untopiced,"Implement Tensor.new_empty_strided(sizes, strides, *, dtype, device, requires_grad) (#47225)"
b80da89891,Uncategorized,Untopiced,Batching rule for Tensor.new_empty_strided (#47226)
3d962430a9,Uncategorized,Untopiced,Make gen_op_registration flake8 compliant (#47604)
8339f88353,Uncategorized,Untopiced,Add complex autograd support for torch.mean (#47566)
65e5bd23d8,Uncategorized,Untopiced,[quant] Add _FusedModule type to capture all fused modules for quantization (#47484)
4a2fb34042,Uncategorized,Untopiced,check sparse sizes (#47148)
fbffd959ca,Uncategorized,Untopiced,"Fix compiler warning variable ""num_ivalue_args"" was declared but never referenced detected during: (#47494)"
70d34718b8,Uncategorized,Untopiced,[fx] add missing modules for type annoations (#47537)
77c49e65d5,Uncategorized,Untopiced,[tensorexpr] Fix registration of intrinsics on llvm-fb (#47540)
7bc8fdb6d7,Uncategorized,Untopiced,as_strided batching rule (#47364)
ead86b2419,Uncategorized,Untopiced,"Add batching rule for torch.clone(tensor, torch.contiguous_format) (#47365)"
6214d0ad88,Uncategorized,Untopiced,Update nccl commit tag to head of v2.8 branch (#47603)
a08e8dd70c,Uncategorized,Untopiced,Fix python 3.9 builds on Windows (#47602)
e26c1726cf,Uncategorized,Untopiced,[ONNX] Fix scripting rand/randn/where (#45793)
8d1a6ae51d,Uncategorized,Untopiced,[pytorch] TraceType codegen tweak - newline before redispatch call (#47436)
499d2fad98,Uncategorized,Untopiced,[pytorch] factor out return_names api (#47437)
4159191f0e,Uncategorized,Untopiced,[pytorch] split out trace type generator and migrate to new codegen model (#47438)
a49367e9c9,Uncategorized,Untopiced,Update the docs of torch.eig about derivative (#47598)
5686d2428c,Uncategorized,Untopiced,[ONNX] Slightly improve indexing with ellipsis under scripting (#46571)
b6a2444eff,Uncategorized,Untopiced,[WIP] Adding bunch of unary foreach APIs (#47383)
4c52a56c40,Uncategorized,Untopiced,[caffe2] Properly call super init in schema.py (#47542)
86bb413600,Uncategorized,Untopiced,Optimize backward for torch.repeat (#46726)
2f617c5104,Uncategorized,Untopiced,skip GPU test on sandcastle if sanitizer is enabled (#47626)
8b3f1d1288,Uncategorized,Untopiced,[caffe2] Add __slots__ to all classes in schema.py (#47541)
3dd266304c,Uncategorized,Untopiced,Fix inaccurate note in DistributedDataParallel (#47156)
79f8582289,Uncategorized,Untopiced,[ONNX] Add export of aten::is_floating point (#46442)
8aca85dbcd,Uncategorized,Untopiced,Add diagflat complex support (#47564)
ce11dbbb48,Uncategorized,Untopiced,Vulkan tweaks (#47261)
4841e9ef33,Uncategorized,Untopiced,Add Vulkan op Conv2D. (#46900)
49d5b4d1e1,Uncategorized,Untopiced,move helper functions out of Partitioner class (#47515)
b631c872c9,Uncategorized,Untopiced,Utility that loads a DP/DDP model state dict into a non-DDP model with the same architecture. (#45643)
52fe73a39e,Uncategorized,Untopiced,Enable Python code coverage for onnx runs (#47387)
c8a42c32a1,Uncategorized,Untopiced,Allow large inputs to svd_lowrank. Fix inaccuracy in torch.svd docs. (#47440)
0b30a8d007,Uncategorized,Untopiced,[NNC] Simplify and fix some bugs in Bounds Inference (#47450)
f2eac5df18,Uncategorized,Untopiced,[NNC] Fix lowering of aten::remainder (#47611)
22d21414d7,Uncategorized,Untopiced,Revert D24574649: [pytorch][PR] Utility that loads a DP/DDP model state dict into a non-DDP model with the same architecture.
57dcb04239,Uncategorized,Untopiced,Batched gradient support for view+inplace operations (#47227)
65a72cae2c,Uncategorized,Untopiced,Fix type promotion for trace on CPU. (#47305)
abae12ba41,Uncategorized,Untopiced,only set ccbin flag if not provided by user (#47404)
6bb18b24fb,Uncategorized,Untopiced,[quant][qat] Ensure observer respects device affinity (#47514)
1bf3dc51ae,Uncategorized,Untopiced,[JIT] Add `__prepare_scriptable__` duck typing to allow replacing nn.modules with scriptable preparations (#45645)
5882f2e540,Uncategorized,Untopiced,[caffe2][memonger] Add support for distributed inference predict nets in DAG memonger
1c45631f10,Uncategorized,Untopiced,Revert D24737050: [WIP] Adding bunch of unary foreach APIs
780f854135,Uncategorized,Untopiced,Clear Shape info in frozen modules (#47511)
fa560ceb9c,Uncategorized,Untopiced,[reland] make intrusive_ptr as a pybind holder type (#47586)
22d56319ee,Uncategorized,Untopiced,Moving hypothesis and other installations to Docker (#47451)
cc337069e0,Uncategorized,Untopiced,.circleci: Add python 3.9 to linux binary build matrix (#47235)
ccc53901bd,Uncategorized,Untopiced,Update CONTRIBUTING and gitignore for docs build (#47539)
1a55f5b3ea,Uncategorized,Untopiced,[ONNX] Update batch_norm symbolic to handle track_running_stats=False (#47135)
5cba3cec5a,Uncategorized,Untopiced,fix extensions build flags on newer GPUs (#47585)
497cd2506f,Uncategorized,Untopiced,Add serialize GraphModule to JSON support (#47612)
163adb9fa7,Uncategorized,Untopiced,Add HalfToFloat + FloatToHalf operators to PyTorch (#45092)
17c58720fe,Uncategorized,Untopiced,Revert D24346771: [caffe2][memonger] Add support for distributed inference predict nets in DAG memonger
0a7ebf00f8,Uncategorized,Untopiced,[Reland] Add tests for DDP control flow models. (#47470)
6b94830cdc,Uncategorized,Untopiced,faithful signature support in BoxedKernelWrapper (#47267)
5ce9c70631,Uncategorized,Untopiced,Revert D24735802: [pytorch][PR] [ONNX] Update batch_norm symbolic to handle track_running_stats=False
0fb1356a98,Uncategorized,Untopiced,[ONNX] Fix eye export (#47016)
14f0675903,Uncategorized,Untopiced,[ONNX] Fix dtype for log_softmax export (#46627)
ef5f54b2c6,Uncategorized,Untopiced,added rocm 3.9 docker image (#47473)
7691cf175c,Uncategorized,Untopiced,[ROCm] set ROCM_ARCH to gfx900 and gfx906 for CI builds (#47683)
8e3af9faa8,Uncategorized,Untopiced,[pytorch] fix debug symbol flag for android clang (#46331)
febc76a5c6,Uncategorized,Untopiced,fix assert_allclose doesnt check shape (#47580)
a843d48ead,Uncategorized,Untopiced,Grammatically updated the tech docs (#47345)
f692af209d,Uncategorized,Untopiced,add unittest for operator benchmark (#47678)
c9d37675b2,Uncategorized,Untopiced,"Back out ""[pytorch][PR] The dimension being reduced should not be coalesced by TensorIterator"" (#47642)"
6575e674ce,Uncategorized,Untopiced,"[numpy] torch.{all, any} : Extend Dtype Support (#44790)"
bf6a156f64,Uncategorized,Untopiced,Fix kthvalue error for scalar input (#47600)
69532c4227,Uncategorized,Untopiced,Vulkan MobileNetv2 unit test. (#47616)
4de40dad5d,Uncategorized,Untopiced,[ONNX] Improve stability of gemm export (#46570)
1b954749d0,Uncategorized,Untopiced,Disable test_distributed_for for multigpu test env (#47703)
a5e9fa1b0d,Uncategorized,Untopiced,Add max_src_column_width to autograd profiler (#46257)
e914a1b976,Uncategorized,Untopiced,Support default args in symbolic tracing (#47615)
51a661c027,Uncategorized,Untopiced,"[vulkan] tentative fix for conv2d_pw, and fix checks for addmm (#47723)"
a5c65b86ce,Uncategorized,Untopiced,Fixed einsum compatibility/performance issues (#46398)
bfec376e9f,Uncategorized,Untopiced,[vulkan] Apply new changes to vulkan api v1 (#47721)
cbf439caf1,Uncategorized,Untopiced,Unbreak backward compatibility tests (#47726)
0650a6166f,Uncategorized,Untopiced,[c10d] switch ProcessGroup::Work to be managed by intrusive_ptr (#44046)
0cfe3451d4,Uncategorized,Untopiced,[c10d] switch Store to be managed by intrusive_ptr (#47074)
ae5c2febb9,Uncategorized,Untopiced,[c10d] switch ProcessGroupNCCL:Options to be managed by intrusive_ptr (#47075)
5647f0ca7c,Uncategorized,Untopiced,Revert D24859919: [pytorch][PR] Grammatically updated the tech docs
88ec72e1c2,Uncategorized,Untopiced,[fbcode][pytorch mobile] Create model reader utilities.
48ed577fbd,Uncategorized,Untopiced,Stop including TypeDefault.h from MPSCNNTests.mm (#46998)
4cb73f5a4c,Uncategorized,Untopiced,Allow for string literal return during symbolic tracing (#47618)
1239d067ae,Uncategorized,Untopiced,[quant][graphmode][fx] Support standalone_module_class (#47705)
d478605dec,Uncategorized,Untopiced,Fix classmethod override argument passing. (#47114)
0c64f9f526,Uncategorized,Untopiced,Convert from higher order functions to classes in tools.codegen.gen (#47008)
2204374fd4,Uncategorized,Untopiced,Revert D24667127: [c10d] switch ProcessGroupNCCL:Options to be managed by intrusive_ptr
1f946e942d,Uncategorized,Untopiced,Revert D24667128: [c10d] switch Store to be managed by intrusive_ptr
dac0192148,Uncategorized,Untopiced,Revert D23632280: [c10d] switch ProcessGroup::Work to be managed by intrusive_ptr
d1351c66a8,Uncategorized,Untopiced,[FX] Add a bunch of docstrings (#47719)
dbfee42a7d,Uncategorized,Untopiced,[FX] Fix uses not updating when erasing a node (#47720)
a1db5b0f2b,Uncategorized,Untopiced,Added CUDA support for complex input for torch.inverse #2 (#47595)
513f62b45b,Uncategorized,Untopiced,[hotfix] fix collect_env not working when torch compile/install fails (#47752)
4078f44668,Uncategorized,Untopiced,[TB][embedding supporting] Modify histogram to accept multipy types to skip Castop and avoid OOMing in Castop
da2e2336b6,Uncategorized,Untopiced,[ONNX] Export and shape inference for prim uninitialized in If subblock (#46094)
1abe6e5ad4,Uncategorized,Untopiced,[ONNX] Bool inputs to index_put updated symbolic (#46866)
6c815c71b3,Uncategorized,Untopiced,Revert to use NCCL 2.7.8-1 (#47638)
fc24d0656a,Uncategorized,Untopiced,"Tensor.contiguous, Tensor.is_contiguous batch rule (#47621)"
f6ff6478cf,Uncategorized,Untopiced,Make kwargs argument optional in _batched_grad_test (#47625)
df887936a4,Uncategorized,Untopiced,Fix transpose batching rule (#47628)
05a76ed705,Uncategorized,Untopiced,Batching rule for torch.squeeze(tensor) (#47632)
7864ae9f98,Uncategorized,Untopiced,Improve error messages for operator registration API (#47636)
fcd44ce698,Uncategorized,Untopiced,Add instruction on how to handle the potential linker error on Linux (#47593)
f2b7c38735,skip,Untopiced,Automated submodule update: FBGEMM (#47605)
0c54ea50bd,Uncategorized,Untopiced,[PyTorch] Avoid atomic refcounting in intrusive_ptr::make (#47100)
32b4b51254,Uncategorized,Untopiced,[Docs] Minor doc fixes for init_process_group (#47644)
d4fa84bf5f,Uncategorized,Untopiced,Properly serialize types that only appear at function input (#47775)
545f624a4a,Uncategorized,Untopiced,Mark overriden Tensor method `override` (#47198)
a0c4aae3d5,Uncategorized,Untopiced,Free original weight after prepacking in XNNPACK based op (#46541)
52ec8b9340,Uncategorized,Untopiced,Added CUDA support for complex input for torch.triangular_solve (#46916)
e8a73fbf34,Uncategorized,Untopiced,Workaround PyTorch debug build crash using old GCC (#47805)
c9f6e70c09,Uncategorized,Untopiced,Refactor DDP uneven inputs control flags (#47394)
c5834b6a23,Uncategorized,Untopiced,Look in named-buffers of module for tensors (#47641)
b46787d6d7,Uncategorized,Untopiced,add cost_aware_partition (#47673)
dd77d5a1d4,Uncategorized,Untopiced,[quant][refactor] factor out get_combined_dict function (#47781)
47386722da,Uncategorized,Untopiced,[quant][graphmode][fx][refactor] insert_observer (#47782)
89b371bc28,Uncategorized,Untopiced,[quant] Add support for 2D indices for quantized embedding operators (#47766)
70ae5685f9,Uncategorized,Untopiced,[reland][c10d] switch ProcessGroup::Work to be managed by intrusive_ptr (#47806)
665ac2f7b0,Uncategorized,Untopiced,[reland] [c10d] switch Store to be managed by intrusive_ptr (#47808)
a02baa0c7a,Uncategorized,Untopiced,[reland][c10d] switch ProcessGroupNCCL:Options to be managed by intrusive_ptr (#47807)
4b25d83e9b,Uncategorized,Untopiced,torch.dropout: fix non-contiguous layout input (#47552)
2907447c97,Uncategorized,Untopiced,Spurious numpy writable warning (#47271)
2df5600155,Uncategorized,Untopiced,[ROCm] add skipCUDAIfRocm to test_lingalg test_norm_fro_2_equivalence_old (#47809)
859e054314,Uncategorized,Untopiced,skip test_all_reduce_sum_cuda_async test case for ROCM (#47630)
553ccccc54,Uncategorized,Untopiced,[c10d] switch ProcessGroup to be managed by intrusive_ptr (#47343)
e1ee3bfc0e,Uncategorized,Untopiced,Port bmm and baddbmm from TH to ATen (#42553)
cfe3defd88,Uncategorized,Untopiced,[vulkan] Enable prepacked addmm/mm for linear layers (#47815)
b6cb2caa68,Uncategorized,Untopiced,"Revert ""Fixed einsum compatibility/performance issues (#46398)"" (#47821)"
00a3add425,Uncategorized,Untopiced,[TorchBind] Support using lambda function as TorchBind constructor (#47819)
809660ffa4,Uncategorized,Untopiced,"ATen DerivedType is dead, long live ATen RegisterDispatchKey (#47011)"
d7c8d3cccb,Uncategorized,Untopiced,Remove references to `typing` module from setup.py (#47677)
9ea7a6c7c5,Uncategorized,Untopiced,[ONNX] Update ONNX doc for writing pytorch model (#46961)
66f9b1de1b,Uncategorized,Untopiced,[NCCL] enable p2p tests (#47797)
1478e5ec2a,Uncategorized,Untopiced,[quant] Remove nn.quantized.ReLU module and nn.quantized.functional.relu (#47415)
f42cdc2e43,Uncategorized,Untopiced,[NNC] Fix printing of integral doubles (#47799)
f221a19a7f,Uncategorized,Untopiced,Force LLVM Compilation for CPU Tests (#46949)
ad5be26b2f,Uncategorized,Untopiced,Small changes/cleanup (#46950)
b8a1070ec0,Uncategorized,Untopiced,[TensorExpr][CPU] Fix bool -> int casting (#46951)
fe81faee5f,Uncategorized,Untopiced,Add more CPU tests (#47369)
e618bd858e,Uncategorized,Untopiced,[NNC] Fix llvm min lowering for int inputs (#47370)
450738441b,Uncategorized,Untopiced,[NNC] Add more CPU Tests (#47371)
346a71d29c,Uncategorized,Untopiced,[NNC] More cpu tests (#47372)
dcca712d3c,Uncategorized,Untopiced,[NNC] refactor cuda half support to more general file (#47373)
664d2f48cf,Uncategorized,Untopiced,[NNC] Enable unary op cpu testing (#47374)
76ff557de7,Uncategorized,Untopiced,[NNC] add hazard analysis to Bounds Inference (#47684)
f51be328ae,Uncategorized,Untopiced,[FX] Fix __tensor_constants not scriptable (#47817)
6aaf04616b,Uncategorized,Untopiced,[Metal] Remove undefined tests
275a89a7ee,Uncategorized,Untopiced,[Docs] Store Docs fixes about HashStore API (#47643)
149190c014,Uncategorized,Untopiced,Added CUDA support for complex input for torch.solve (#47045)
b1a4170ab3,Uncategorized,Untopiced,[NNC] Fix lowering of aten::pow (#47795)
8304c25c67,Uncategorized,Untopiced,Give hash in commit messages in doc push scripts (#47694)
65d5004b09,Uncategorized,Untopiced,"Update, appease, and enable fail-on for shellcheck (#47786)"
8da7576303,Uncategorized,Untopiced,Remove `balance` and `devices` parameter from Pipe. (#46804)
21f447ee2c,Uncategorized,Untopiced,Added serialization of parameters for leaf modules (#47729)
9734c042b8,Uncategorized,Untopiced,[FX] Fix submodule naming for subgraph split (#47869)
7391edb591,Uncategorized,Untopiced,[hotfix] fix misleadingly summary BLAS=MKL when there's no BLAS install (#47803)
3649a2c170,Uncategorized,Untopiced,[numpy] `torch.sqrt` : promote integer inputs to float (#47293)
edf751ca2f,Uncategorized,Untopiced,Make empty c10-full (#46092)
8ff0b6fef8,Uncategorized,Untopiced,[OpBenchMobile] Enable operator_benchmark to run the benchmark on mobile through AiBench (#47767)
a376d3dd5d,Uncategorized,Untopiced,[pytorch] strip out warning message ifdef STRIP_ERROR_MESSAGES (#47827)
4f538a2ba4,Uncategorized,Untopiced,[pytorch][bot] update mobile op deps (#47825)
eb8331e759,Uncategorized,Untopiced,Revert D24524219: Remove `balance` and `devices` parameter from Pipe.
eab809377d,Uncategorized,Untopiced,[NNC] Remove all deferred expansion from Reductions (#47709)
85c43c3da1,Uncategorized,Untopiced,[ONNX] Convert _len based on the first dimension length (#47538)
9fa681c5e0,Uncategorized,Untopiced,"[ONNX] Add export of prim::dtype, prim::tolist (#46019)"
c4ecbcdcb3,Uncategorized,Untopiced,[quant][graphmode][fx][refactor] insert_observer_for_special_module (#47783)
59e96c55f7,Uncategorized,Untopiced,Support MatMul in c2_pt_converter
1afdcbfbb3,Uncategorized,Untopiced,[quant][graphmode][fx][refactor] insert_observer_for_output_of_the_node (#47784)
a97c7e2ef0,Uncategorized,Untopiced,Profiler benchmark fix (#47713)
dfd946871a,Uncategorized,Untopiced,Move eq.device to lite interpreter
1589ede8dd,Uncategorized,Untopiced,[quant][graphmode][fx] insert_observer_for_input_arg_of_observed_node (#47785)
2712acbd53,Uncategorized,Untopiced,CUDA BFloat16 Dropout (#45005)
0652d755d3,Uncategorized,Untopiced,Fix some flaky tests in test_torch.py and test_nn.py (#46941)
9ee4f499f0,Uncategorized,Untopiced,[OpBench] add _consume_op.list for processing input with type of List[Tensor] (#47890)
ed20e327d7,Uncategorized,Untopiced,[quant] skip tests without fbgemm support (#47800)
16d6af74e6,Uncategorized,Untopiced,[PyTorch] Optimize ~intrusive_ptr for the case of zero weak references (#47834)
a8ca042ec0,Uncategorized,Untopiced,rename torch.Assert to torch._assert (#47763)
b787e748f0,Uncategorized,Untopiced,torch.Assert: make it torch.jit.script'able (#47399)
1aeac97712,Uncategorized,Untopiced,[PyTorch] Remove unnecessary shared_ptr copies in ThreadLocalDebugInfo::get (#47791)
692726812b,Uncategorized,Untopiced,[JIT] Fix function schema subtype checking (#47706)
2ed3430877,Uncategorized,Untopiced,[GPU] Make permuteWeights inline (#47634)
ffd0003022,Uncategorized,Untopiced,Added support for complex input for torch.lu_solve (#46862)
759a548d6e,Uncategorized,Untopiced,add dependency check in cost_aware_partition (#47856)
8855c4e12f,skip,Untopiced,[AutoAccept][Codemod][FBSourceClangFormatLinter] Daily `arc lint --take CLANGFORMAT`
